Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_20""))",Chrome 120.0.0.0,,,2024-01-19 14:37:55,2024-01-19 14:37:55,0.086s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-19 14:37:55,2024-01-19 14:37:58,3.017s,PASSED
"click(findTestObject(""Calendar_page/Input_Busy_Days""))",Chrome 120.0.0.0,,,2024-01-19 14:37:58,2024-01-19 14:37:58,0.080s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_23""))",Chrome 120.0.0.0,,,2024-01-19 14:37:58,2024-01-19 14:37:58,0.060s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:37:58,2024-01-19 14:38:00,2.012s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_24""))",Chrome 120.0.0.0,,,2024-01-19 14:38:00,2024-01-19 14:38:00,0.065s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:38:00,2024-01-19 14:38:02,2.014s,PASSED
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 120.0.0.0,,,2024-01-19 14:38:02,2024-01-19 14:38:02,0.079s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""01:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-19 14:38:02,2024-01-19 14:38:02,0.084s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:38:02,2024-01-19 14:38:04,2.003s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""04:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-19 14:38:04,2024-01-19 14:38:04,0.077s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:38:04,2024-01-19 14:38:06,2.009s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 120.0.0.0,,,2024-01-19 14:38:06,2024-01-19 14:38:06,0.075s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:38:06,2024-01-19 14:38:08,2.011s,PASSED
"click(findTestObject(""Calendar_page/Button_Next (1)""))",Chrome 120.0.0.0,,,2024-01-19 14:38:08,2024-01-19 14:38:08,0.061s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-19 14:38:08,2024-01-19 14:38:11,3.013s,PASSED
"click(findTestObject(""Calendar_page/button_Ok""))",Chrome 120.0.0.0,,,2024-01-19 14:38:11,2024-01-19 14:38:11,0.075s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-19 14:38:11,2024-01-19 14:38:13,2.006s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,2024-01-19 14:38:13,2024-01-19 14:38:14,0.355s,PASSED
,,,,,,,
Test Cases/Senior_TestCases/TC03_ReRecord_Type,Chrome 120.0.0.0,,,2024-01-19 14:38:14,2024-01-19 14:40:06,1m - 51.949s,PASSED
"callTestCase(findTestCase(""Common_TestCases/Sign_In""), [""email"":Email, ""password"":Password], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-19 14:38:14,2024-01-19 14:38:20,6.369s,PASSED
delay(5),Chrome 120.0.0.0,,,2024-01-19 14:38:20,2024-01-19 14:38:25,5.003s,PASSED
"scrollToElement(findTestObject(""Category_View_Page/Category_View_Page_Objects/btn_Re-record""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:38:25,2024-01-19 14:38:25,0.038s,PASSED
"click(findTestObject(""Category_View_Page/Category_View_Page_Objects/btn_Re-record""))",Chrome 120.0.0.0,,,2024-01-19 14:38:25,2024-01-19 14:38:28,2.105s,PASSED
"click(findTestObject(""Category_View_Page/Category_View_Page_Objects/btn_Proceed""))",Chrome 120.0.0.0,,,2024-01-19 14:38:28,2024-01-19 14:38:30,2.206s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""), 65)",Chrome 120.0.0.0,,,2024-01-19 14:38:30,2024-01-19 14:39:12,42.056s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 120.0.0.0,,,2024-01-19 14:39:12,2024-01-19 14:39:12,0.055s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 120.0.0.0,,,2024-01-19 14:39:12,2024-01-19 14:39:12,0.423s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""), 0)",Chrome 120.0.0.0,,,2024-01-19 14:39:12,2024-01-19 14:39:12,0.029s,PASSED
"click(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""))",Chrome 120.0.0.0,,,2024-01-19 14:39:12,2024-01-19 14:39:12,0.056s,PASSED
delay(20),Chrome 120.0.0.0,,,2024-01-19 14:39:12,2024-01-19 14:39:32,20.014s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/txt_1-2 minutes""), 180)",Chrome 120.0.0.0,,,2024-01-19 14:39:32,2024-01-19 14:39:46,13.221s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:39:46,2024-01-19 14:39:46,0.037s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 120.0.0.0,,,2024-01-19 14:39:46,2024-01-19 14:39:46,0.001s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:39:46,2024-01-19 14:39:46,0.037s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 120.0.0.0,,,2024-01-19 14:39:46,2024-01-19 14:39:46,0.001s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 120.0.0.0,,,2024-01-19 14:39:46,2024-01-19 14:39:46,0.040s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 120.0.0.0,,,2024-01-19 14:39:46,2024-01-19 14:39:46,0.001s,PASSED
